Name,Label,Test
48,mnist_784_22969.jpeg,-1,False
49,mnist_784_19438.jpeg,-1,False
50,mnist_784_29634.jpeg,8,False
51,mnist_784_25983.jpeg,-1,False
52,mnist_784_4464.jpeg,-1,False
53,mnist_784_17467.jpeg,-1,False
54,mnist_784_29643.jpeg,-1,False
55,mnist_784_12609.jpeg,-1,False
56,mnist_784_4147.jpeg,-1,False
57,mnist_784_26473.jpeg,-1,False
58,mnist_784_13860.jpeg,-1,False
59,mnist_784_24448.jpeg,-1,False
60,mnist_784_7964.jpeg,-1,False
61,mnist_784_29671.jpeg,-1,False
62,mnist_784_2292.jpeg,-1,False
63,mnist_784_24377.jpeg,-1,False
64,mnist_784_2374.jpeg,-1,False
65,mnist_784_6467.jpeg,-1,False
66,mnist_784_7257.jpeg,-1,False
67,mnist_784_9397.jpeg,-1,False
68,mnist_784_29723.jpeg,5,False
69,mnist_784_9835.jpeg,-1,False
70,mnist_784_12129.jpeg,-1,False
71,mnist_784_20221.jpeg,-1,False
72,mnist_784_3953.jpeg,-1,False
73,mnist_784_2416.jpeg,-1,False
74,mnist_784_14382.jpeg,-1,False
75,mnist_784_5140.jpeg,-1,False
76,mnist_784_4626.jpeg,-1,False
77,mnist_784_11679.jpeg,-1,False
78,mnist_784_23665.jpeg,-1,False
79,mnist_784_2980.jpeg,-1,False
80,mnist_784_22767.jpeg,-1,False
81,mnist_784_26995.jpeg,-1,False
82,mnist_784_11888.jpeg,-1,False
83,mnist_784_23062.jpeg,-1,False
84,mnist_784_11938.jpeg,-1,False
85,mnist_784_25606.jpeg,-1,False
86,mnist_784_31.jpeg,-1,False
87,mnist_784_24567.jpeg,-1,False
88,mnist_784_18095.jpeg,-1,False
89,mnist_784_11049.jpeg,-1,False
90,mnist_784_17765.jpeg,-1,False
91,mnist_784_9962.jpeg,-1,False
92,mnist_784_3867.jpeg,-1,False
93,mnist_784_1997.jpeg,-1,False
94,mnist_784_5861.jpeg,6,False
95,mnist_784_27333.jpeg,-1,False
96,mnist_784_19819.jpeg,-1,False
97,mnist_784_1638.jpeg,-1,False
98,mnist_784_24706.jpeg,0,False
99,mnist_784_21155.jpeg,-1,False
100,mnist_784_11134.jpeg,-1,False
101,mnist_784_15265.jpeg,-1,False
102,mnist_784_851.jpeg,4,False
103,mnist_784_18984.jpeg,-1,False
104,mnist_784_9319.jpeg,-1,False
105,mnist_784_7290.jpeg,-1,False
106,mnist_784_698.jpeg,-1,False
107,mnist_784_8521.jpeg,-1,False
108,mnist_784_23988.jpeg,-1,False
109,mnist_784_11469.jpeg,-1,False
110,mnist_784_13314.jpeg,-1,False
111,mnist_784_29419.jpeg,-1,False
112,mnist_784_1017.jpeg,-1,False
113,mnist_784_4428.jpeg,-1,False
114,mnist_784_6174.jpeg,-1,False
115,mnist_784_1847.jpeg,-1,False
116,mnist_784_12280.jpeg,-1,False
117,mnist_784_29338.jpeg,-1,False
118,mnist_784_24524.jpeg,-1,False
119,mnist_784_19987.jpeg,-1,False
120,mnist_784_26593.jpeg,-1,False
121,mnist_784_14175.jpeg,4,False
122,mnist_784_9084.jpeg,-1,False
123,mnist_784_14537.jpeg,-1,False
124,mnist_784_13159.jpeg,-1,False
125,mnist_784_19208.jpeg,-1,False
126,mnist_784_3836.jpeg,-1,False
127,mnist_784_9954.jpeg,-1,False
128,mnist_784_2033.jpeg,-1,False
129,mnist_784_13773.jpeg,-1,False
130,mnist_784_10525.jpeg,-1,False
131,mnist_784_4524.jpeg,-1,False
132,mnist_784_9897.jpeg,-1,False
133,mnist_784_25183.jpeg,-1,False
134,mnist_784_468.jpeg,-1,False
135,mnist_784_20577.jpeg,-1,False
136,mnist_784_23612.jpeg,-1,False
137,mnist_784_22200.jpeg,2,False
138,mnist_784_19566.jpeg,-1,False
139,mnist_784_17697.jpeg,-1,False
140,mnist_784_21678.jpeg,-1,False
141,mnist_784_7291.jpeg,-1,False
142,mnist_784_21814.jpeg,-1,False
143,mnist_784_22183.jpeg,-1,False
144,mnist_784_23801.jpeg,-1,False
145,mnist_784_12930.jpeg,-1,False
146,mnist_784_27488.jpeg,-1,False
147,mnist_784_21032.jpeg,-1,False
148,mnist_784_7165.jpeg,-1,False
149,mnist_784_12279.jpeg,-1,False
150,mnist_784_15830.jpeg,-1,False
151,mnist_784_13874.jpeg,-1,False
152,mnist_784_8025.jpeg,-1,False
153,mnist_784_12988.jpeg,-1,False
154,mnist_784_23794.jpeg,-1,False
155,mnist_784_15825.jpeg,-1,False
156,mnist_784_4453.jpeg,-1,False
157,mnist_784_7446.jpeg,-1,False
158,mnist_784_25064.jpeg,1,False
159,mnist_784_7822.jpeg,-1,False
160,mnist_784_20680.jpeg,-1,False
161,mnist_784_1160.jpeg,4,False
162,mnist_784_9009.jpeg,-1,False
163,mnist_784_4847.jpeg,-1,False
164,mnist_784_1108.jpeg,-1,False
165,mnist_784_10507.jpeg,-1,False
166,mnist_784_17603.jpeg,-1,False
167,mnist_784_29769.jpeg,-1,False
168,mnist_784_14071.jpeg,-1,False
169,mnist_784_27343.jpeg,-1,False
170,mnist_784_22713.jpeg,-1,False
171,mnist_784_24383.jpeg,6,False
172,mnist_784_15921.jpeg,-1,False
173,mnist_784_12905.jpeg,6,False
174,mnist_784_27650.jpeg,-1,False
175,mnist_784_16614.jpeg,-1,False
176,mnist_784_24807.jpeg,-1,False
177,mnist_784_22877.jpeg,0,False
178,mnist_784_13646.jpeg,-1,False
179,mnist_784_5737.jpeg,-1,False
180,mnist_784_12947.jpeg,0,False
181,mnist_784_5343.jpeg,-1,False
182,mnist_784_26959.jpeg,-1,False
183,mnist_784_8248.jpeg,-1,False
184,mnist_784_25266.jpeg,-1,False
185,mnist_784_8056.jpeg,-1,False
186,mnist_784_6801.jpeg,8,False
187,mnist_784_25566.jpeg,5,False
188,mnist_784_8794.jpeg,-1,False
189,mnist_784_1392.jpeg,7,False
190,mnist_784_2301.jpeg,-1,False
191,mnist_784_28454.jpeg,-1,False
192,mnist_784_24663.jpeg,-1,False
193,mnist_784_19777.jpeg,-1,False
194,mnist_784_15107.jpeg,-1,False
195,mnist_784_15771.jpeg,-1,False
196,mnist_784_7253.jpeg,-1,False
197,mnist_784_268.jpeg,-1,False
198,mnist_784_16173.jpeg,-1,False
199,mnist_784_787.jpeg,0,False
200,mnist_784_8734.jpeg,-1,False
201,mnist_784_3914.jpeg,-1,False
202,mnist_784_15408.jpeg,-1,False
203,mnist_784_21749.jpeg,-1,False
204,mnist_784_12520.jpeg,-1,False
205,mnist_784_18533.jpeg,-1,False
206,mnist_784_15467.jpeg,-1,False
207,mnist_784_25454.jpeg,-1,False
208,mnist_784_25890.jpeg,8,False
209,mnist_784_20589.jpeg,-1,False
210,mnist_784_19155.jpeg,-1,False
211,mnist_784_27016.jpeg,-1,False
212,mnist_784_28753.jpeg,-1,False
213,mnist_784_7462.jpeg,-1,False
214,mnist_784_5924.jpeg,-1,False
215,mnist_784_20776.jpeg,-1,False
216,mnist_784_10708.jpeg,-1,False
217,mnist_784_1717.jpeg,-1,False
218,mnist_784_15878.jpeg,-1,False
219,mnist_784_22131.jpeg,-1,False
220,mnist_784_20663.jpeg,6,False
221,mnist_784_4317.jpeg,-1,False
222,mnist_784_27928.jpeg,-1,False
223,mnist_784_14483.jpeg,-1,False
224,mnist_784_2641.jpeg,-1,False
225,mnist_784_21779.jpeg,-1,False
226,mnist_784_29598.jpeg,1,False
227,mnist_784_29717.jpeg,-1,False
228,mnist_784_28725.jpeg,-1,False
229,mnist_784_16837.jpeg,-1,False
230,mnist_784_28940.jpeg,-1,False
231,mnist_784_11840.jpeg,-1,False
232,mnist_784_23118.jpeg,-1,False
233,mnist_784_6580.jpeg,-1,False
234,mnist_784_22652.jpeg,-1,False
235,mnist_784_15961.jpeg,-1,False
236,mnist_784_29189.jpeg,-1,False
237,mnist_784_4061.jpeg,-1,False
238,mnist_784_17146.jpeg,-1,False
239,mnist_784_27127.jpeg,-1,False
240,mnist_784_27589.jpeg,-1,False
241,mnist_784_27631.jpeg,-1,False
242,mnist_784_19800.jpeg,-1,False
243,mnist_784_2779.jpeg,-1,False
244,mnist_784_14549.jpeg,-1,False
245,mnist_784_17636.jpeg,-1,False
246,mnist_784_20955.jpeg,-1,False
247,mnist_784_11366.jpeg,-1,False
248,mnist_784_19245.jpeg,-1,False
249,mnist_784_23669.jpeg,-1,False
250,mnist_784_7272.jpeg,-1,False
251,mnist_784_23397.jpeg,-1,False
252,mnist_784_20678.jpeg,-1,False
253,mnist_784_27106.jpeg,-1,False
254,mnist_784_3873.jpeg,-1,False
255,mnist_784_6233.jpeg,-1,False
256,mnist_784_23396.jpeg,-1,False
257,mnist_784_20148.jpeg,-1,False
258,mnist_784_28494.jpeg,-1,False
259,mnist_784_6798.jpeg,-1,False
260,mnist_784_15496.jpeg,-1,False
261,mnist_784_9579.jpeg,-1,False
262,mnist_784_26600.jpeg,-1,False
263,mnist_784_26011.jpeg,-1,False
264,mnist_784_27575.jpeg,-1,False
265,mnist_784_10350.jpeg,-1,False
266,mnist_784_23049.jpeg,-1,False
267,mnist_784_16352.jpeg,-1,False
268,mnist_784_14435.jpeg,-1,False
269,mnist_784_10354.jpeg,-1,False
270,mnist_784_21507.jpeg,-1,False
271,mnist_784_16275.jpeg,-1,False
272,mnist_784_26123.jpeg,-1,False
273,mnist_784_5259.jpeg,-1,False
274,mnist_784_15995.jpeg,-1,False
275,mnist_784_9376.jpeg,5,False
276,mnist_784_22007.jpeg,-1,False
277,mnist_784_27303.jpeg,-1,False
278,mnist_784_3637.jpeg,-1,False
279,mnist_784_16019.jpeg,3,False
280,mnist_784_11481.jpeg,-1,False
281,mnist_784_27347.jpeg,-1,False
282,mnist_784_28564.jpeg,-1,False
283,mnist_784_4339.jpeg,-1,False
284,mnist_784_25311.jpeg,-1,False
285,mnist_784_3965.jpeg,-1,False
286,mnist_784_4169.jpeg,-1,False
287,mnist_784_1148.jpeg,-1,False
288,mnist_784_7262.jpeg,-1,False
289,mnist_784_10514.jpeg,-1,False
290,mnist_784_27584.jpeg,-1,False
291,mnist_784_11182.jpeg,-1,False
292,mnist_784_18033.jpeg,6,False
293,mnist_784_11762.jpeg,-1,False
294,mnist_784_5710.jpeg,-1,False
295,mnist_784_6113.jpeg,-1,False
296,mnist_784_27923.jpeg,-1,False
297,mnist_784_29535.jpeg,8,False
298,mnist_784_19505.jpeg,-1,False
299,mnist_784_15059.jpeg,-1,False
300,mnist_784_2481.jpeg,-1,False
301,mnist_784_14069.jpeg,-1,False
302,mnist_784_29987.jpeg,-1,False
303,mnist_784_4288.jpeg,0,False
304,mnist_784_15500.jpeg,-1,False
305,mnist_784_20553.jpeg,-1,False
306,mnist_784_8288.jpeg,-1,False
307,mnist_784_23086.jpeg,8,False
308,mnist_784_26800.jpeg,2,False
309,mnist_784_13545.jpeg,-1,False
310,mnist_784_6436.jpeg,-1,False
311,mnist_784_24247.jpeg,-1,False
312,mnist_784_26994.jpeg,-1,False
313,mnist_784_1383.jpeg,-1,False
314,mnist_784_21355.jpeg,-1,False
315,mnist_784_28221.jpeg,-1,False
316,mnist_784_808.jpeg,-1,False
317,mnist_784_3450.jpeg,-1,False
318,mnist_784_13677.jpeg,-1,False
319,mnist_784_16014.jpeg,-1,False
320,mnist_784_15307.jpeg,-1,False
321,mnist_784_1845.jpeg,-1,False
322,mnist_784_1585.jpeg,-1,False
323,mnist_784_5169.jpeg,-1,False
324,mnist_784_7391.jpeg,-1,False
325,mnist_784_12714.jpeg,-1,False
326,mnist_784_11900.jpeg,-1,False
327,mnist_784_19347.jpeg,3,False
328,mnist_784_3929.jpeg,0,False
329,mnist_784_8643.jpeg,-1,False
330,mnist_784_11860.jpeg,-1,False
331,mnist_784_6206.jpeg,-1,False
332,mnist_784_22867.jpeg,-1,False
333,mnist_784_20802.jpeg,-1,False
334,mnist_784_21274.jpeg,-1,False
335,mnist_784_25301.jpeg,-1,False
336,mnist_784_26039.jpeg,-1,False
337,mnist_784_22811.jpeg,-1,False
338,mnist_784_10256.jpeg,-1,False
339,mnist_784_19058.jpeg,-1,False
340,mnist_784_16212.jpeg,-1,False
341,mnist_784_20064.jpeg,-1,False
342,mnist_784_24847.jpeg,-1,False
343,mnist_784_27720.jpeg,-1,False
344,mnist_784_8947.jpeg,-1,False
345,mnist_784_3463.jpeg,-1,False
346,mnist_784_12644.jpeg,4,False
347,mnist_784_20932.jpeg,-1,False
348,mnist_784_26057.jpeg,-1,False
349,mnist_784_26601.jpeg,-1,False
350,mnist_784_22073.jpeg,-1,False
351,mnist_784_22141.jpeg,-1,False
352,mnist_784_513.jpeg,-1,False
353,mnist_784_1147.jpeg,-1,False
354,mnist_784_17464.jpeg,-1,False
355,mnist_784_5853.jpeg,-1,False
356,mnist_784_21811.jpeg,-1,False
357,mnist_784_8063.jpeg,-1,False
358,mnist_784_23260.jpeg,-1,False
359,mnist_784_10538.jpeg,-1,False
360,mnist_784_4060.jpeg,-1,False
361,mnist_784_22542.jpeg,-1,False
362,mnist_784_18597.jpeg,-1,False
363,mnist_784_21654.jpeg,-1,False
364,mnist_784_14380.jpeg,-1,False
365,mnist_784_27109.jpeg,-1,False
366,mnist_784_12346.jpeg,-1,False
367,mnist_784_22627.jpeg,-1,False
368,mnist_784_9470.jpeg,7,False
369,mnist_784_29265.jpeg,-1,False
370,mnist_784_29719.jpeg,-1,False
371,mnist_784_26662.jpeg,-1,False
372,mnist_784_15213.jpeg,-1,False
373,mnist_784_4000.jpeg,-1,False
374,mnist_784_10609.jpeg,-1,False
375,mnist_784_10377.jpeg,-1,False
376,mnist_784_18024.jpeg,-1,False
377,mnist_784_15869.jpeg,3,False
378,mnist_784_22113.jpeg,-1,False
379,mnist_784_13340.jpeg,-1,False
380,mnist_784_13186.jpeg,-1,False
381,mnist_784_26210.jpeg,-1,False
382,mnist_784_9916.jpeg,-1,False
383,mnist_784_3425.jpeg,-1,False
384,mnist_784_17551.jpeg,-1,False
385,mnist_784_18225.jpeg,-1,False
386,mnist_784_4129.jpeg,-1,False
387,mnist_784_20136.jpeg,-1,False
388,mnist_784_6904.jpeg,-1,False
389,mnist_784_14359.jpeg,-1,False
390,mnist_784_1333.jpeg,-1,False
391,mnist_784_5154.jpeg,-1,False
392,mnist_784_13521.jpeg,0,False
393,mnist_784_14234.jpeg,-1,False
394,mnist_784_19511.jpeg,-1,False
395,mnist_784_11572.jpeg,-1,False
396,mnist_784_719.jpeg,-1,False
397,mnist_784_25878.jpeg,4,False
398,mnist_784_22945.jpeg,-1,False
399,mnist_784_9126.jpeg,-1,False
400,mnist_784_8826.jpeg,-1,False
401,mnist_784_28472.jpeg,-1,False
402,mnist_784_19100.jpeg,-1,False
403,mnist_784_16427.jpeg,-1,False
404,mnist_784_4502.jpeg,-1,False
405,mnist_784_16191.jpeg,-1,False
406,mnist_784_28568.jpeg,-1,False
407,mnist_784_27756.jpeg,-1,False
408,mnist_784_335.jpeg,-1,False
409,mnist_784_26329.jpeg,-1,False
410,mnist_784_9476.jpeg,-1,False
411,mnist_784_16175.jpeg,-1,False
412,mnist_784_10906.jpeg,-1,False
413,mnist_784_12800.jpeg,-1,False
414,mnist_784_10799.jpeg,-1,False
415,mnist_784_15214.jpeg,-1,False
416,mnist_784_29972.jpeg,-1,False
417,mnist_784_17569.jpeg,-1,False
418,mnist_784_5907.jpeg,2,False
419,mnist_784_17691.jpeg,-1,False
420,mnist_784_24181.jpeg,-1,False
421,mnist_784_15454.jpeg,0,False
422,mnist_784_6972.jpeg,-1,False
423,mnist_784_17132.jpeg,-1,False
424,mnist_784_21198.jpeg,-1,False
425,mnist_784_22381.jpeg,-1,False
426,mnist_784_16652.jpeg,-1,False
427,mnist_784_8589.jpeg,-1,False
428,mnist_784_1774.jpeg,-1,False
429,mnist_784_14669.jpeg,-1,False
430,mnist_784_5224.jpeg,-1,False
431,mnist_784_25030.jpeg,-1,False
432,mnist_784_19897.jpeg,1,False
433,mnist_784_10431.jpeg,-1,False
434,mnist_784_6266.jpeg,-1,False
435,mnist_784_12898.jpeg,-1,False
436,mnist_784_15340.jpeg,-1,False
437,mnist_784_25711.jpeg,-1,False
438,mnist_784_20263.jpeg,-1,False
439,mnist_784_6898.jpeg,-1,False
440,mnist_784_20574.jpeg,-1,False
441,mnist_784_17825.jpeg,8,False
442,mnist_784_17041.jpeg,-1,False
443,mnist_784_29502.jpeg,-1,False
444,mnist_784_24488.jpeg,-1,False
445,mnist_784_22509.jpeg,-1,False
446,mnist_784_106.jpeg,-1,False
447,mnist_784_28668.jpeg,-1,False
448,mnist_784_18666.jpeg,-1,False
449,mnist_784_4419.jpeg,-1,False
450,mnist_784_22935.jpeg,-1,False
451,mnist_784_12457.jpeg,-1,False
452,mnist_784_25798.jpeg,-1,False
453,mnist_784_28319.jpeg,-1,False
454,mnist_784_2318.jpeg,-1,False
455,mnist_784_13.jpeg,-1,False
456,mnist_784_13876.jpeg,-1,False
457,mnist_784_19342.jpeg,-1,False
458,mnist_784_10641.jpeg,-1,False
459,mnist_784_26003.jpeg,-1,False
460,mnist_784_26823.jpeg,-1,False
461,mnist_784_26574.jpeg,5,False
462,mnist_784_28423.jpeg,-1,False
463,mnist_784_25842.jpeg,1,False
464,mnist_784_16818.jpeg,4,False
465,mnist_784_23109.jpeg,-1,False
466,mnist_784_19428.jpeg,-1,False
467,mnist_784_3925.jpeg,9,False
468,mnist_784_14351.jpeg,-1,False
469,mnist_784_27509.jpeg,-1,False
470,mnist_784_14663.jpeg,7,False
471,mnist_784_3908.jpeg,6,False
472,mnist_784_14555.jpeg,-1,False
473,mnist_784_8864.jpeg,-1,False
474,mnist_784_11303.jpeg,-1,False
475,mnist_784_1456.jpeg,-1,False
476,mnist_784_27350.jpeg,-1,False
477,mnist_784_28685.jpeg,-1,False
478,mnist_784_21038.jpeg,-1,False
479,mnist_784_20847.jpeg,-1,False
480,mnist_784_22583.jpeg,0,False
481,mnist_784_11117.jpeg,-1,False
482,mnist_784_19320.jpeg,-1,False
483,mnist_784_1526.jpeg,-1,False
484,mnist_784_14751.jpeg,-1,False
485,mnist_784_18324.jpeg,-1,False
486,mnist_784_13696.jpeg,-1,False
487,mnist_784_24299.jpeg,-1,False
488,mnist_784_13671.jpeg,-1,False
489,mnist_784_19895.jpeg,7,False
490,mnist_784_28483.jpeg,-1,False
491,mnist_784_9771.jpeg,-1,False
492,mnist_784_29630.jpeg,-1,False
493,mnist_784_24116.jpeg,-1,False
494,mnist_784_13128.jpeg,-1,False
495,mnist_784_2133.jpeg,-1,False
496,mnist_784_11247.jpeg,-1,False
497,mnist_784_15448.jpeg,-1,False
498,mnist_784_15553.jpeg,-1,False
499,mnist_784_5349.jpeg,-1,False
500,mnist_784_3131.jpeg,-1,False
501,mnist_784_26084.jpeg,-1,False
502,mnist_784_17723.jpeg,9,False
503,mnist_784_18003.jpeg,-1,False
504,mnist_784_10421.jpeg,-1,False
505,mnist_784_9194.jpeg,-1,False
506,mnist_784_14227.jpeg,-1,False
507,mnist_784_23093.jpeg,-1,False
508,mnist_784_21162.jpeg,9,False
509,mnist_784_2483.jpeg,-1,False
510,mnist_784_28339.jpeg,-1,False
511,mnist_784_4035.jpeg,-1,False
512,mnist_784_27108.jpeg,-1,False
513,mnist_784_29554.jpeg,-1,False
514,mnist_784_10511.jpeg,-1,False
515,mnist_784_17803.jpeg,8,False
516,mnist_784_10146.jpeg,-1,False
517,mnist_784_20118.jpeg,-1,False
518,mnist_784_23911.jpeg,-1,False
519,mnist_784_3772.jpeg,6,False
520,mnist_784_4666.jpeg,-1,False
521,mnist_784_25886.jpeg,-1,False
522,mnist_784_23092.jpeg,-1,False
523,mnist_784_24414.jpeg,3,False
524,mnist_784_14934.jpeg,-1,False
525,mnist_784_11111.jpeg,-1,False
526,mnist_784_21101.jpeg,-1,False
527,mnist_784_22210.jpeg,-1,False
528,mnist_784_23977.jpeg,-1,False
529,mnist_784_19458.jpeg,-1,False
530,mnist_784_28861.jpeg,-1,False
531,mnist_784_29083.jpeg,-1,False
532,mnist_784_28067.jpeg,-1,False
533,mnist_784_1328.jpeg,-1,False
534,mnist_784_21701.jpeg,7,False
535,mnist_784_29101.jpeg,-1,False
536,mnist_784_23359.jpeg,-1,False
537,mnist_784_26889.jpeg,-1,False
538,mnist_784_12361.jpeg,-1,False
539,mnist_784_29438.jpeg,-1,False
540,mnist_784_3255.jpeg,-1,False
541,mnist_784_3859.jpeg,-1,False
542,mnist_784_29730.jpeg,-1,False
543,mnist_784_18130.jpeg,-1,False
544,mnist_784_5969.jpeg,-1,False
545,mnist_784_13151.jpeg,-1,False
546,mnist_784_7131.jpeg,1,False
547,mnist_784_17599.jpeg,-1,False
548,mnist_784_25686.jpeg,-1,False
549,mnist_784_27523.jpeg,-1,False
550,mnist_784_19640.jpeg,-1,False
551,mnist_784_6987.jpeg,-1,False
552,mnist_784_19512.jpeg,-1,False
553,mnist_784_13343.jpeg,8,False
554,mnist_784_18294.jpeg,-1,False
555,mnist_784_16363.jpeg,-1,False
556,mnist_784_2742.jpeg,-1,False
557,mnist_784_12245.jpeg,-1,False
558,mnist_784_9041.jpeg,-1,False
559,mnist_784_915.jpeg,-1,False
560,mnist_784_24576.jpeg,-1,False
561,mnist_784_12468.jpeg,6,False
562,mnist_784_10162.jpeg,-1,False
563,mnist_784_21226.jpeg,-1,False
564,mnist_784_19873.jpeg,-1,False
565,mnist_784_9037.jpeg,-1,False
566,mnist_784_23939.jpeg,-1,False
567,mnist_784_19356.jpeg,-1,False
568,mnist_784_5423.jpeg,-1,False
569,mnist_784_21230.jpeg,-1,False
570,mnist_784_17352.jpeg,-1,False
571,mnist_784_1118.jpeg,-1,False
572,mnist_784_25003.jpeg,-1,False
573,mnist_784_15165.jpeg,-1,False
574,mnist_784_5048.jpeg,-1,False
575,mnist_784_14731.jpeg,-1,False
576,mnist_784_12933.jpeg,-1,False
577,mnist_784_3700.jpeg,-1,False
578,mnist_784_19003.jpeg,-1,False
579,mnist_784_4958.jpeg,-1,False
580,mnist_784_7826.jpeg,4,False
581,mnist_784_1880.jpeg,-1,False
582,mnist_784_16621.jpeg,9,False
583,mnist_784_24322.jpeg,-1,False
584,mnist_784_17947.jpeg,-1,False
585,mnist_784_5402.jpeg,-1,False
586,mnist_784_3796.jpeg,-1,False
587,mnist_784_6548.jpeg,-1,False
588,mnist_784_17856.jpeg,-1,False
589,mnist_784_27543.jpeg,-1,False
590,mnist_784_5727.jpeg,-1,False
591,mnist_784_16375.jpeg,-1,False
592,mnist_784_16116.jpeg,-1,False
593,mnist_784_6418.jpeg,-1,False
594,mnist_784_23421.jpeg,-1,False
595,mnist_784_15021.jpeg,-1,False
596,mnist_784_15054.jpeg,-1,False
597,mnist_784_18473.jpeg,-1,False
598,mnist_784_15525.jpeg,-1,False
599,mnist_784_26216.jpeg,-1,False
600,mnist_784_12478.jpeg,-1,False
601,mnist_784_3507.jpeg,-1,False
602,mnist_784_24086.jpeg,-1,False
603,mnist_784_22702.jpeg,-1,False
604,mnist_784_2611.jpeg,-1,False
605,mnist_784_11563.jpeg,-1,False
606,mnist_784_4692.jpeg,-1,False
607,mnist_784_1066.jpeg,-1,False
608,mnist_784_2424.jpeg,-1,False
609,mnist_784_9248.jpeg,-1,False
610,mnist_784_4803.jpeg,-1,False
611,mnist_784_20683.jpeg,-1,False
612,mnist_784_17970.jpeg,-1,False
613,mnist_784_7276.jpeg,-1,False
614,mnist_784_16027.jpeg,-1,False
615,mnist_784_25412.jpeg,-1,False
616,mnist_784_5788.jpeg,-1,False
617,mnist_784_18155.jpeg,-1,False
618,mnist_784_14011.jpeg,-1,False
619,mnist_784_29102.jpeg,-1,False
620,mnist_784_18717.jpeg,-1,False
621,mnist_784_1944.jpeg,-1,False
622,mnist_784_26707.jpeg,-1,False
623,mnist_784_8831.jpeg,-1,False
624,mnist_784_21583.jpeg,-1,False
625,mnist_784_16165.jpeg,-1,False
626,mnist_784_9760.jpeg,-1,False
627,mnist_784_13085.jpeg,-1,False
628,mnist_784_25069.jpeg,-1,False
629,mnist_784_8936.jpeg,3,False
630,mnist_784_6662.jpeg,-1,False
631,mnist_784_25687.jpeg,-1,False
632,mnist_784_18960.jpeg,-1,False
633,mnist_784_29672.jpeg,-1,False
634,mnist_784_5354.jpeg,-1,False
635,mnist_784_17080.jpeg,-1,False
636,mnist_784_4364.jpeg,-1,False
637,mnist_784_20437.jpeg,-1,False
638,mnist_784_2574.jpeg,-1,False
639,mnist_784_21158.jpeg,-1,False
640,mnist_784_22015.jpeg,-1,False
641,mnist_784_6364.jpeg,-1,False
642,mnist_784_223.jpeg,7,False
643,mnist_784_2498.jpeg,-1,False
644,mnist_784_980.jpeg,-1,False
645,mnist_784_8685.jpeg,-1,False
646,mnist_784_2340.jpeg,-1,False
647,mnist_784_7919.jpeg,-1,False
648,mnist_784_4109.jpeg,-1,False
649,mnist_784_21360.jpeg,-1,False
650,mnist_784_626.jpeg,-1,False
651,mnist_784_25236.jpeg,-1,False
652,mnist_784_8827.jpeg,-1,False
653,mnist_784_4788.jpeg,-1,False
654,mnist_784_28900.jpeg,-1,False
655,mnist_784_16079.jpeg,-1,False
656,mnist_784_13393.jpeg,-1,False
657,mnist_784_3568.jpeg,-1,False
658,mnist_784_18873.jpeg,-1,False
659,mnist_784_21078.jpeg,-1,False
660,mnist_784_23978.jpeg,-1,False
661,mnist_784_23875.jpeg,-1,False
662,mnist_784_28972.jpeg,-1,False
663,mnist_784_10737.jpeg,-1,False
664,mnist_784_27162.jpeg,-1,False
665,mnist_784_26963.jpeg,4,False
666,mnist_784_6953.jpeg,-1,False
667,mnist_784_14693.jpeg,-1,False
668,mnist_784_26453.jpeg,-1,False
